ozone x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39 x40 x41 x42 x43 x44 x45 x46 x47 x48 x49 x50 x51 x52 x53 x54 x55 x56 x57 x58 x59 x60 x61 x62 x63 x64 x65 x66 x67 x68 x69 x70 x71 x72 x73 x74 x75 x76 x77 x78 x79 x80 x81 x82 x83 x84 x85 x86 x87 x88 x89 x90 x91 x92 x93 x94 x95 x96 x97 x98 x99 x100 x101 x102 x103 x104 x105 x106 x107 x108 x109 x110 x111 x112 x113 x114 x115 x116 x117 x118 x119 x120 x121 x122 x123 x124 x125 x126 x127 x128 x129 x130 x131 x132 x133 x134
34 0 0.107142857142857 0.568121693121693 0.317791005291005 0.00694444444444444 0 0.496851084183673 0.399684021335807 0.0507305194805195 0 0 0 0.25 0.583333333333333 0.166666666666667 0 0 0 0 0 0.0210863697705803 0.233318831829912 0.547099428029137 0.198495370370370 0 0 0.520833333333333 0.451388888888889 0.0277777777777778 0 0 0 0.0125825385179751 0.190904381814962 0.521888079667063 0.274625 0 0 0.00739320920043812 0.122481532535099 0.485452080202855 0.384673178061608 0 0 5.17665865319893e-05 0.00546276957571546 0.150429628355759 0.844055835481993 0.276584588923612 0.630948330014902 0 0.0580263157894737 0.731476301371871 0.210174191322432 0.000323191516222699 0 0 0 0.00749487402040333 0.126478746482143 0.495598881375741 0.370427498121712 0.447407407407407 0.444444444444444 0.0711111111111111 0 0 0 42 14 41300 42 602 609 571.76 6930 154 595.7 280 12 35400 36 516 522 490.08 5940 132 510.6 240 11800 12 172 174 163.36 1980 44 170.2 80 35400 507400 513300 481912 5841000 129800 502090 236000 516 522 490.08 5940 132 510.6 240 7482 7024.48 85140 1892 7318.6 3440 7106.16 86130 1914 7403.7 3480 80863.2 1796.96 6950.968 3267.2 21780 84249 39600 1872.2 880 3404
24 0 0.107142857142857 0.568121693121693 0.317791005291005 0.00694444444444444 0 0.183673469387755 0.608534322820037 0.207792207792208 0 0 0 0 0 0 0 0 1 0 0 0.0107962213225371 0.161564505054810 0.531342977326357 0.296296296296296 0.02 0.324444444444444 0.634722222222222 0.0208333333333333 0 0 0 0 0.293470286133529 0.610215801856959 0.0963139120095125 0 0 0 0.00427847754654984 0.0886361983315493 0.44568412201822 0.461401202103681 0 0 0.00139769783636375 0.0451832969224937 0.370891280580826 0.582527724660317 0.143858032822013 0.6873566314642 0 0 0.192466512675272 0.551892239228292 0.247260358203859 0.00838088989257812 0 0 0.0543416732706896 0.360384096826982 0.491359879789632 0.093914350112697 0 0.185185185185185 0.753512132822478 0.0613026819923372 0 0 63 35 41370 28 511 616 559.16 8428 392 559.16 700 45 53190 36 657 792 718.92 10836 504 718.92 900 29550 20 365 440 399.4 6020 280 399.4 500 23640 431430 520080 472090.8 7115640 330960 472090.8 591000 292 352 319.52 4816 224 319.52 400 6424 5831.24 87892 4088 5831.24 7300 7029.44 105952 4928 7029.44 8800 96175.52 4473.28 6380.8144 7988 67424 96175.52 120400 4473.28 5600 7988
14 0 0.107142857142857 0.568121693121693 0.317791005291005 0.00694444444444444 0 0.0229591836734694 0.477040816326531 0.48538961038961 0.0146103896103896 0 0 0 0 0 0 0 0 0 0 0.291497975708502 0.572767952269337 0.135734072022161 0 0.16 0.54 0.3 0 0 0 2.74348422496571e-05 0.0760432860844383 0.70884303443624 0.215086244637072 0 0 0 0 0.093921139101862 0.44233273486508 0.415661978775357 0.048084147257701 0 0 0.113731190610784 0.474611161787964 0.388334032440902 0.0233236151603498 0 0.324543224974313 0 0 0.115358610363079 0.483546945526723 0.365766532733244 0.0353279113769531 0 0 0.316920638514661 0.55941294525694 0.123660405709992 6.01051840721258e-06 0.0675 0.556018518518519 0.375523627075351 0.000957854406130268 0 0 84 7 40810 21 441 553 496.16 16282 448 498.68 490 12 69960 36 756 948 850.56 27912 768 854.88 840 5830 3 63 79 70.88 2326 64 71.24 70 17490 367290 460570 413230.4 13560580 373120 415329.2 408100 189 237 212.64 6978 192 213.72 210 4977 4465.44 146538 4032 4488.12 4410 5599.52 183754 5056 5627.96 5530 164866.88 4536.32 5049.4912 4961.6 148864 165704.24 162820 4559.36 4480 4986.8
13 0 0.107142857142857 0.568121693121693 0.317791005291005 0.00694444444444444 0 0.00680272108843537 0.387136672850959 0.571428571428571 0.0346320346320346 0 0 0.25 0.583333333333333 0.166666666666667 0 0 0 0 0 0.168690958164642 0.550761180955087 0.275918231250641 0.00462962962962963 0 0 0.0333333333333333 0.268888888888889 0.481777777777778 0.216 0 7.62078951379363e-05 0.339446570773316 0.592832882581381 0.0676443387501652 0 0 0 0.140197152245345 0.504430946928209 0.335086401202104 0.0202854996243426 0 0 0.161104657543324 0.523185759282667 0.307970431853165 0.00773915132084432 0 0.0709700252747661 0 0 0.192466512675272 0.551892239228292 0.247260358203859 0.00838088989257812 0 0.00119601742807803 0.453017963066022 0.492688432061205 0.0530975874446949 0 0.02 0.448148148148148 0.52418901660281 0.00766283524904215 0 0 91 14 40950 63 504 539 486.08 23723 392 481.04 560 26 76050 117 936 1001 902.72 44057 728 893.36 1040 11700 18 144 154 138.88 6778 112 137.44 160 52650 421200 450450 406224 19825650 327600 402012 468000 648 693 624.96 30501 504 618.48 720 5544 4999.68 244008 4032 4947.84 5760 5346.88 260953 4312 5291.44 6160 235332.16 3888.64 4771.9168 5555.2 189784 232892.08 271120 3848.32 4480 5497.6
17 0 0.107142857142857 0.568121693121693 0.317791005291005 0.00694444444444444 0 0.000850340136054422 0.29352195423624 0.637987012987013 0.0676406926406926 0 0 0 0.166666666666667 0.666666666666667 0.166666666666667 0 0 0 0 0.291497975708502 0.572767952269337 0.135734072022161 0 0 0 0.520833333333333 0.451388888888889 0.0277777777777778 0 0 0 0.0488261188554659 0.383162585068434 0.4768862960761 0.091125 0 0 0.0591456736035049 0.366215896644429 0.480724079639369 0.0939143501126972 0 0 0.0582303695927212 0.365956579860068 0.49709584938103 0.0787172011661807 0 0.176340706888375 0 0 0.17069975160182 0.539067716550481 0.277357928576215 0.0128746032714844 0 0 0.291237405185101 0.564697981742021 0.143970698722765 9.39143501126988e-05 0.02 0.448148148148148 0.52418901660281 0.00766283524904215 0 0 98 21 40810 42 574 567 512.54 19726 406 502.46 560 42 81620 84 1148 1134 1025.08 39452 812 1004.92 1120 17490 18 246 243 219.66 8454 174 215.34 240 34980 478060 472230 426872.6 16428940 338140 418477.4 466400 492 486 439.32 16908 348 430.68 480 6642 6004.04 231076 4756 5885.96 6560 5930.82 228258 4698 5814.18 6480 206333.96 4246.76 5255.7316 5857.6 163444 202276.04 225440 4163.24 4640 5742.4
22 0 0.107142857142857 0.568121693121693 0.317791005291005 0.00694444444444444 0 0 0.139204545454545 0.676491477272727 0.183815696022727 0.00048828125 0 0 0 0 0 0 1 0 0.00160064025610244 0.454484627859241 0.49444896219728 0.0494657696873763 0 0 0 0.1125 0.4575 0.366 0.064 0 0.00487730528882792 0.489070624870075 0.48953733870092 0.0165147311401770 0 0 0 0.168161281489595 0.528075321041397 0.292024103704921 0.0117392937640872 0 0 0.236795689706939 0.554433393501603 0.20809148512543 0.000679431666027485 0 0.30040805452392 0 0 0.216009204661528 0.561382226887124 0.217531206390801 0.00507736206054688 0 0.000237403922355762 0.402179180258941 0.523726165630875 0.0738572501878288 0 0.0025 0.3125 0.659137931034483 0.0258620689655172 0 0 112 35 40670 56 483 532 473.48 16758 378 487.34 630 80 92960 128 1104 1216 1082.24 38304 864 1113.92 1440 29050 40 345 380 338.2 11970 270 348.1 450 46480 400890 441560 392988.4 13909140 313740 404492.2 522900 552 608 541.12 19152 432 556.96 720 5244 4667.16 165186 3726 4803.78 6210 5140.64 181944 4104 5291.12 6840 161930.16 3652.56 4709.0968 6087.6 129276 166670.28 215460 3759.48 4860 6265.8
25 0 0.107142857142857 0.568121693121693 0.317791005291005 0.00694444444444444 0 0 0.0259740259740260 0.516233766233766 0.426542207792208 0.03125 0 0 0 0 0 0 0 0 0 0.224527665317139 0.573852605535431 0.201041025443726 0.000578703703703704 0 0 0.266666666666667 0.551111111111111 0.174222222222222 0.008 0 7.62078951379363e-05 0.339446570773316 0.592832882581381 0.0676443387501652 0 0 0 0.0455572289156627 0.325048239834337 0.50439453125 0.125 0 0 0.220087092105181 0.551256497600118 0.227329395321991 0.00132701497270993 0.0362114938562331 0.649748330631166 0 6.265664160401e-06 0.398442758744759 0.531741608086978 0.069809367504103 0 0 0 0.202361598550889 0.555752601298848 0.238194590533433 0.00369120961682945 0 0.185185185185185 0.753512132822478 0.0613026819923372 0 0 133 7 40880 49 504 574 476 10696 294 517.58 700 19 110960 133 1368 1558 1292 29032 798 1404.86 1900 5840 7 72 82 68 1528 42 73.94 100 40880 420480 478880 397120 8923520 245280 431809.6 584000 504 574 476 10696 294 517.58 700 5904 4896 110016 3024 5323.68 7200 5576 125296 3444 6063.08 8200 103904 2856 5027.92 6800 64176 112980.32 152800 3105.48 4200 7394
28 0 0.107142857142857 0.568121693121693 0.317791005291005 0.00694444444444444 0 0 0.0109577922077922 0.431564529220779 0.496442522321429 0.06103515625 0 0.25 0.583333333333333 0.166666666666667 0 0 0 0 0 0.0863697705802969 0.450410777280583 0.426182415102083 0.0370370370370370 0 0 0.520833333333333 0.451388888888889 0.0277777777777778 0 0 0 0.293470286133529 0.610215801856959 0.0963139120095125 0 0 0 0.0249520810514786 0.240789945033232 0.527928146717694 0.206329827197596 0 0 0.0429964985080869 0.318509164427323 0.525453893629267 0.113040443435323 0 0 0 0.000169172932330827 0.435919013919793 0.510140824636324 0.0537709885115516 0 0 0 0.0862925644992894 0.437290372306788 0.428332915936222 0.048084147257701 0.16 0.6 0.24 0 0 0 140 14 41090 42 511 588 518.84 777 280 546.56 420 40 117400 120 1460 1680 1482.4 2220 800 1561.6 1200 11740 12 146 168 148.24 222 80 156.16 120 35220 428510 493080 435084.4 651570 234800 458329.6 352200 438 504 444.72 666 240 468.48 360 6132 5410.76 8103 2920 5699.84 4380 6226.08 9324 3360 6558.72 5040 8227.32 2964.8 5787.2896 4447.2 4440 8666.88 6660 3123.2 2400 4684.8
29 0 0.107142857142857 0.568121693121693 0.317791005291005 0.00694444444444444 0 0 0.00324675324675325 0.342938311688312 0.548346185064935 0.10546875 0 0 0.166666666666667 0.666666666666667 0.166666666666667 0 0 0 0 0.0863697705802969 0.450410777280583 0.426182415102083 0.0370370370370370 0.02 0.324444444444444 0.634722222222222 0.0208333333333333 0 0 0 0 0.00099046221570066 0.0416284438485086 0.343256093935791 0.614125 0 0 0.0117401423877327 0.159695000949044 0.51160392503287 0.316960931630353 0 0 0.0377378415818212 0.299145682310888 0.533950146723596 0.129166329383695 0.00131953514258381 0.503955188584626 0 0 0.345795802767202 0.554885781391995 0.099287898262678 3.0517578125e-05 0 0 0.124039649294942 0.495944489614817 0.357633441856582 0.0223824192336588 0.447407407407407 0.444444444444444 0.0711111111111111 0 0 0 147 21 41090 28 630 602 521.36 13293 315 535.22 280 63 123270 84 1890 1806 1564.08 39879 945 1605.66 840 17610 12 270 258 223.44 5697 135 229.38 120 23480 528300 504820 437197.6 11147130 264150 448820.2 234800 360 344 297.92 7596 180 305.84 160 7740 6703.2 170910 4050 6881.4 3600 6405.28 163314 3870 6575.56 3440 141437.52 3351.6 5694.7408 2979.2 85455 145197.54 75960 3440.7 1800 3058.4
23 0 0.107142857142857 0.568121693121693 0.317791005291005 0.00694444444444444 0 0 0 0.181818181818182 0.568181818181818 0.25 0 0 0 0 0 0 1 0 0 0.122975708502024 0.508083848284679 0.353315443213296 0.015625 0.16 0.54 0.3 0 0 0 0 0 0.0805942773294204 0.473528790447036 0.403001932223543 0.042875 0 0 0.0751985213581599 0.405597094602584 0.4507408228071 0.0684635612321563 0 0 0.254329239631670 0.555904091083557 0.189480034050668 0.000286635234105345 0.106030058087622 0.68977315431851 0 0.00833959899749373 0.589174643475622 0.388628921268836 0.0138568362580482 0 0 0 0.160020126545656 0.53148333785037 0.29811035979631 0.0103861758076634 0.447407407407407 0.444444444444444 0.0711111111111111 0 0 0 161 35 41020 21 560 560 470.96 9023 224 526.4 280 115 134780 69 1840 1840 1547.44 29647 736 1729.6 920 29300 15 400 400 336.4 6445 160 376 200 17580 468800 468800 394260.8 7553540 187520 440672 234400 240 240 201.84 3867 96 225.6 120 6400 5382.4 103120 2560 6016 3200 5382.4 103120 2560 6016 3200 86723.92 2152.96 5059.456 2691.2 41248 96932.8 51560 2406.4 1280 3008
13 0 0.107142857142857 0.568121693121693 0.317791005291005 0.00694444444444444 0 0 0 0.0443892045454546 0.358442826704545 0.54443359375 0.052734375 0 0 0 0 0 0 0 0 0.0578609986504723 0.382332137699174 0.487468900687391 0.072337962962963 0.02 0.324444444444444 0.634722222222222 0.0208333333333333 0 0 0 0 0.123807776962583 0.548383067270473 0.312184155766944 0.015625 0 0 0.0249520810514786 0.240789945033232 0.527928146717694 0.206329827197596 0 0 0.119061492492810 0.481618481908140 0.378585416650457 0.0207346089485928 0.420404245803149 0.529395698534046 0 0.0256641604010025 0.672296620462848 0.298357865771675 0.00368135336447418 0 0 0 0.0629072795199819 0.384387987196772 0.474700976709241 0.0780037565740046 0.02 0.448148148148148 0.52418901660281 0.00766283524904215 0 0 182 7 41160 28 546 588 494.9 5782 189 555.38 560 26 152880 104 2028 2184 1838.2 21476 702 2062.84 2080 5880 4 78 84 70.7 826 27 79.34 80 23520 458640 493920 415716 4856880 158760 466519.2 470400 312 336 282.8 3304 108 317.36 320 6552 5514.6 64428 2106 6188.52 6240 5938.8 69384 2268 6664.56 6720 58398.2 1908.9 5609.338 5656 22302 65534.84 66080 2142.18 2160 6347.2
26 0 0.107142857142857 0.568121693121693 0.317791005291005 0.00694444444444444 0 0 0 0.0227272727272727 0.258522727272727 0.59375 0.125 0.25 0.583333333333333 0.166666666666667 0 0 0 0 0 0.0364372469635627 0.308438099296825 0.530124653739612 0.125 0 0 0.520833333333333 0.451388888888889 0.0277777777777778 0 0 0 0.0805942773294204 0.473528790447036 0.403001932223543 0.042875 0 0 0.0591456736035049 0.366215896644429 0.480724079639369 0.0939143501126972 0 0 0.148222646018011 0.512751993146382 0.328409241053928 0.0106161197816795 0.198145428237964 0.670923540054271 0 0.000401002506265664 0.455114162041747 0.497718013081075 0.0467668223709128 0 0 0 0.195903744795401 0.553060275573578 0.246654311712163 0.00438166791885803 0.02 0.448148148148148 0.52418901660281 0.00766283524904215 0 0 189 14 41230 42 560 567 488.6 7735 273 518.84 560 54 159030 162 2160 2187 1884.6 29835 1053 2001.24 2160 11780 12 160 162 139.6 2210 78 148.24 160 35340 471200 477090 411122 6508450 229710 436566.8 471200 480 486 418.8 6630 234 444.72 480 6480 5584 88400 3120 5929.6 6400 5653.8 89505 3159 6003.72 6480 77129 2722.2 5173.576 5584 43095 81902.6 88400 2890.68 3120 5929.6
22 0 0.107142857142857 0.568121693121693 0.317791005291005 0.00694444444444444 0 0 0 0.00958806818181818 0.161798650568182 0.58447265625 0.244140625 0 0.166666666666667 0.666666666666667 0.166666666666667 0 0 0 0 0.0863697705802969 0.450410777280583 0.426182415102083 0.0370370370370370 0 0 0.1125 0.4575 0.366 0.064 0 0 0.251614086573734 0.616545842082627 0.131715071343639 0.000125 0 0 0.0175246440306681 0.199417504729662 0.525356874530428 0.257700976709241 0 0 0.0986994162799702 0.452219083886808 0.416716931663799 0.0323645681694227 0.252281316037295 0.644881602316783 0 0 0.329332168725044 0.56007681308557 0.110488021363214 0.000102996826171875 0 0 0.106136080606815 0.471437172586272 0.390214124718257 0.0322126220886553 0.02 0.448148148148148 0.52418901660281 0.00766283524904215 0 0 196 21 41090 56 518 595 499.94 7161 322 540.26 560 84 164360 224 2072 2380 1999.76 28644 1288 2161.04 2240 17610 24 222 255 214.26 3069 138 231.54 240 46960 434380 498950 419235.4 6005010 270020 453046.6 469600 592 680 571.36 8184 368 617.44 640 6290 5285.08 75702 3404 5711.32 5920 6070.7 86955 3910 6560.3 6800 73062.66 3285.32 5512.1956 5713.6 47058 78955.14 81840 3550.28 3680 6174.4
9 0 0.0317460317460317 0.417989417989418 0.494708994708995 0.0555555555555556 0 0.305046237244898 0.0246260435992579 0.000405844155844156 0 0 0 0 0 0 0 0 0 0 0.0432172869147659 0.756914911713673 0.199472075214062 0.000395726157499011 0 0.16 0.54 0.3 0 0 0 0.02 0.324444444444444 0.623640661938534 0.0319148936170213 0 0 0 0.00301003344481605 0.525505953580207 0.437987919224977 0.03349609375 0 0 0.00752479419687872 0.541160243976202 0.416696562214465 0.0346183996124544 0 0 0.00604960535136272 0 0 0.150639277091652 0.523204659566046 0.307414455676286 0.0187416076660156 0 0.0765451153969939 0.748068689774582 0.175157127293572 0.000229067534852662 0 0 0 0.232758620689655 0.509741379310345 0.241875 0.015625 16 8 46160 24 440 544 500.8 34328 480 497.92 1600 2 11540 6 110 136 125.2 8582 120 124.48 400 5770 3 55 68 62.6 4291 60 62.24 200 17310 317350 392360 361202 24759070 346200 359124.8 1154000 165 204 187.8 12873 180 186.72 600 3740 3443 236005 3300 3423.2 11000 4256.8 291788 4080 4232.32 13600 268616.6 3756 3896.224 12520 257460 267071.84 858200 3734.4 12000 12448
12 0 0.0317460317460317 0.417989417989418 0.494708994708995 0.0555555555555556 0 0.485012755102041 0.089865491651206 0.00324675324675325 0 0 0 0.25 0.583333333333333 0.166666666666667 0 0 0 0 0.0128051220488195 0.623731273886073 0.352778997812635 0.0106846062524733 0 0.02 0.324444444444444 0.634722222222222 0.0208333333333333 0 0 0 0.0390184423106234 0.660914228601097 0.299935211239158 0.000132117849121416 0 0 0.0240802675585284 0.676939194906717 0.292730537534754 0.00625 0 0 0.148110524177164 0.766120884708557 0.0857685911142788 0 0 0 0.0790565307258975 0 0 0.160460581298171 0.531497504802069 0.29241691389976 0.015625 0.00117600835891967 0.212477820159337 0.732879001492434 0.0534671699893099 0 0 0 0 0.551724137931034 0.408275862068966 0.04 0 24 16 46320 32 520 520 451.84 26640 472 469.12 1200 6 17370 12 195 195 169.44 9990 177 175.92 450 11580 8 130 130 112.96 6660 118 117.28 300 23160 376350 376350 327019.2 19280700 341610 339525.6 868500 260 260 225.92 13320 236 234.56 600 4225 3671.2 216450 3835 3811.6 9750 3671.2 216450 3835 3811.6 9750 188078.4 3332.32 3311.9872 8472 196470 195271.2 499500 3459.76 8850 8796
14 0 0.0317460317460317 0.417989417989418 0.494708994708995 0.0555555555555556 0 0.183673469387755 0.608534322820037 0.207792207792208 0 0 0 0 0 0 0 0 0 0 0 0.224527665317139 0.573852605535431 0.201041025443726 0.000578703703703704 0 0 0.266666666666667 0.551111111111111 0.174222222222222 0.008 0 0.0390184423106234 0.660914228601097 0.299935211239158 0.000132117849121416 0 0 0 0.093921139101862 0.44233273486508 0.415661978775357 0.048084147257701 0 0 0.263411583705535 0.555973071309649 0.180449468113227 0.000165876871588738 0.130084115756131 0.689324948828782 0 0.013765664160401 0.624539086480246 0.352969078421341 0.00872617093801288 0 0 5.53711772258346e-06 0.353436675749811 0.547132459475734 0.0994253276567325 0 0 0.185185185185185 0.753512132822478 0.0613026819923372 0 0 72 8 46720 56 520 632 536.8 9864 240 564.16 800 9 52560 63 585 711 603.9 11097 270 634.68 900 5840 7 65 79 67.1 1233 30 70.52 100 40880 379600 461360 391864 7200720 175200 411836.8 584000 455 553 469.7 8631 210 493.64 700 5135 4361.5 80145 1950 4583.8 6500 5300.9 97407 2370 5571.08 7900 82734.3 2013 4731.892 6710 36990 86951.16 123300 2115.6 3000 7052
24 0 0.0317460317460317 0.417989417989418 0.494708994708995 0.0555555555555556 0 0.054421768707483 0.551638837353123 0.389610389610390 0.00432900432900433 0 0 0 0.166666666666667 0.666666666666667 0.166666666666667 0 0 0 0 0.0107962213225371 0.161564505054810 0.531342977326357 0.296296296296296 0 0.0555555555555556 0.777777777777778 0.166666666666667 0 0 0 7.62078951379363e-05 0.339446570773316 0.592832882581381 0.0676443387501652 0 0 0 0.0591456736035049 0.366215896644429 0.480724079639369 0.0939143501126972 0 0 0.113731190610784 0.474611161787964 0.388334032440902 0.0233236151603498 0.220841840063125 0.660953024927161 0 0.0211466165413534 0.657208897091834 0.316594618925833 0.00504986744097968 0 0 0 0.189584764204939 0.55009884878446 0.255163118791218 0.00515326821938392 0.02 0.448148148148148 0.52418901660281 0.00766283524904215 0 0 88 24 47280 40 576 648 567.04 8552 224 594.4 640 33 65010 55 792 891 779.68 11759 308 817.3 880 17730 15 216 243 212.64 3207 84 222.9 240 29550 425520 478710 418900.8 6317790 165480 439113 472800 360 405 354.4 5345 140 371.5 400 5832 5103.36 76968 2016 5349.6 5760 5741.28 86589 2268 6018.3 6480 75770.72 1984.64 5266.384 5670.4 29932 79426.7 85520 2080.4 2240 5944
19 0 0.0317460317460317 0.417989417989418 0.494708994708995 0.0555555555555556 0 0.0229591836734694 0.477040816326531 0.48538961038961 0.0146103896103896 0 0 0 0 0.166666666666667 0.583333333333333 0.25 0 0 0 0.0364372469635627 0.308438099296825 0.530124653739612 0.125 0 0.0555555555555556 0.777777777777778 0.166666666666667 0 0 0 0 0.100660308143800 0.51344195107142 0.35889774078478 0.027 0 0 0.0751985213581599 0.405597094602584 0.4507408228071 0.0684635612321563 0 0 0.148222646018011 0.512751993146382 0.328409241053928 0.0106161197816795 0.281164554249890 0.628192525350762 0 0 0.181365493546290 0.545878294722236 0.262288682434598 0.010467529296875 0 0 0.222583493716744 0.562149789528936 0.213205108940646 0.00206160781367395 0.0675 0.556018518518519 0.375523627075351 0.000957854406130268 0 0 96 32 47120 40 632 640 558.4 7872 456 587.2 560 48 70680 60 948 960 837.6 11808 684 880.8 840 23560 20 316 320 279.2 3936 228 293.6 280 29450 465310 471200 411122 5795760 335730 432326 412300 395 400 349 4920 285 367 350 6320 5514.2 77736 4503 5798.6 5530 5584 78720 4560 5872 5600 68683.2 3978.6 5123.32 4886 56088 72225.6 68880 4183.8 3990 5138
4 0 0.0317460317460317 0.417989417989418 0.494708994708995 0.0555555555555556 0 0 0.139204545454545 0.676491477272727 0.183815696022727 0.00048828125 0 0 0 0 0 0 0 0 0.0250100040016006 0.697476156454485 0.274348030283923 0.00316580925999209 0 0 0 0.266666666666667 0.551111111111111 0.174222222222222 0.008 0 0.00205761316872428 0.438718452699051 0.530686478721999 0.0285374554102259 0 0 0.0139353400222965 0.630633319230098 0.343224309497606 0.01220703125 0 0.0225657894736842 0.429188952928848 0.546682190985821 0.00156306661164672 0 0 0 0 0 0 0.345795802767202 0.554885781391995 0.099287898262678 3.0517578125e-05 0.0842872008324662 0.527009814292684 0.388702984874849 0 0 0 0 0 0.232758620689655 0.509741379310345 0.241875 0.015625 128 8 46240 56 560 528 411.52 40000 360 410.08 1600 16 92480 112 1120 1056 823.04 80000 720 820.16 3200 5780 7 70 66 51.44 5000 45 51.26 200 40460 404600 381480 297323.2 28900000 260100 296282.8 1156000 490 462 360.08 35000 315 358.82 1400 4620 3600.8 350000 3150 3588.2 14000 3395.04 330000 2970 3383.16 13200 257200 2314.8 2636.8144 10288 225000 256300 1e+06 2306.7 9000 10252
6 0 0.0317460317460317 0.417989417989418 0.494708994708995 0.0555555555555556 0 0 0.0876623376623376 0.645698051948052 0.262733360389610 0.00390625 0 0.25 0.583333333333333 0.166666666666667 0 0 0 7.37898465171193e-05 0.101903364651646 0.813250475015181 0.0847723704866562 0 0 0 0 0.266666666666667 0.551111111111111 0.174222222222222 0.008 0.00592592592592592 0.221646090534979 0.696777865335785 0.0756501182033097 0 0 0 0.0382385730211817 0.71659035808787 0.242534350140948 0.00263671875 0 0 0.148110524177164 0.766120884708557 0.0857685911142788 0 0 0 0.00830552311227564 0 0 0.329332168725044 0.56007681308557 0.110488021363214 0.000102996826171875 0.00651274178560567 0.299918635816275 0.670457517493206 0.0231111049049134 0 0 0 0 0.232758620689655 0.509741379310345 0.241875 0.015625 136 16 46000 56 464 512 451.84 33696 368 454.72 1600 34 97750 119 986 1088 960.16 71604 782 966.28 3400 11500 14 116 128 112.96 8424 92 113.68 400 40250 333500 368000 324760 24219000 264500 326830 1150000 406 448 395.36 29484 322 397.88 1400 3712 3275.84 244296 2668 3296.72 11600 3614.72 269568 2944 3637.76 12800 237893.76 2598.08 3210.3232 11296 193752 239410.08 842400 2614.64 9200 11368
12 0 0.0317460317460317 0.417989417989418 0.494708994708995 0.0555555555555556 0 0 0.0507305194805195 0.589945211038961 0.346140675730519 0.01318359375 0 0 0.166666666666667 0.666666666666667 0.166666666666667 0 0 0 0.0686274509803922 0.796757164404223 0.134615384615385 0 0 0 0.0555555555555556 0.777777777777778 0.166666666666667 0 0 0.00592592592592592 0.221646090534979 0.696777865335785 0.0756501182033097 0 0 0 0.0812709030100335 0.768480023774026 0.150151416965941 9.765625e-05 0 0.0142105263157895 0.390047477490964 0.591452941410887 0.00428905478235859 0 0 0 0 0 0 0.241397471910112 0.567241678814623 0.188579934968624 0.00278091430664062 0.126805242507722 0.550745732186698 0.322226413512721 0 0 0 0 0 0.0689655172413793 0.351034482758621 0.455 0.125 144 24 46080 40 464 496 417.28 40000 416 398.56 2000 54 103680 90 1044 1116 938.88 90000 936 896.76 4500 17280 15 174 186 156.48 15000 156 149.46 750 28800 334080 357120 300441.6 28800000 299520 286963.2 1440000 290 310 260.8 25000 260 249.1 1250 3596 3025.28 290000 3016 2889.56 14500 3233.92 310000 3224 3088.84 15500 260800 2712.32 2598.6112 13040 260000 249100 1250000 2590.64 13000 12455
15 0 0.0317460317460317 0.417989417989418 0.494708994708995 0.0555555555555556 0 0 0.0109577922077922 0.431564529220779 0.496442522321429 0.06103515625 0 0 0 0 0 0 1 0.00199232585596222 0.185564515062223 0.78732541967836 0.0251177394034537 0 0 0 0.0555555555555556 0.777777777777778 0.166666666666667 0 0 0 0 0.150256786500367 0.577258076757659 0.264485136741974 0.008 0 0 0.234768619934283 0.556259111212412 0.206436581400263 0.00253568745304282 0 0.00162535554652579 0.447086354172385 0.486032642243039 0.0652556480380501 0 0.0329848352353245 0.644771729997323 0 0 0.38035100752159 0.540744813713103 0.0789041787653074 0 0 0.0168805955170111 0.621788472024976 0.349593057844105 0.0117378746139077 0 0.0675 0.556018518518519 0.375523627075351 0.000957854406130268 0 0 160 40 45840 40 616 592 512.32 12360 344 525.28 560 100 114600 100 1540 1480 1280.8 30900 860 1313.2 1400 28650 25 385 370 320.2 7725 215 328.3 350 28650 441210 424020 366949.2 8852850 246390 376231.8 401100 385 370 320.2 7725 215 328.3 350 5698 4931.08 118965 3311 5055.82 5390 4738.96 114330 3182 4858.84 5180 98941.8 2753.72 4204.8664 4482.8 66435 101444.7 108150 2823.38 3010 4596.2
